Customer,State,Customer Lifetime Value,Response,Coverage,Coverage Index,Education,Education Index,Effective To Date,Employment Status,Employment Status Index,Gender,Income,Location,Location Index,Marital Status,Marital Status Index,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy Type Index,Policy,Policy Index,Renew Offer Type,Sales Channel,Sales Channel Index,Total Claim Amount,Vehicle Class,Vehicle Class Index,Vehicle Size,Vehicle Size Index
BI46495,Oregon,7173.18,No,Extended,1,High School or Below,0,6/2/2024,Unemployed,0,M,0,Suburban,1,Single,0,107,5,105,0,4,Corporate Auto,1,Corporate L2,4,1,Branch,1,767.88,Two-Door Car,0,Medsize,1
HM20848,California,6202.3,No,Basic,0,High School or Below,0,6/2/2024,Employed,1,F,52722,Suburban,1,Married,1,154,7,89,0,1,Personal Auto,0,Personal L1,0,3,Agent,2,738.72,Sports Car,2,Medsize,1
IE36279,California,3840.55,No,Basic,0,Bachelor,2,6/2/2024,Employed,1,M,108413,Suburban,1,Divorced,2,96,15,16,0,1,Corporate Auto,1,Corporate L1,3,3,Call Center,3,460.08,Two-Door Car,0,Medsize,1
IQ73438,California,7500.37,Yes,Basic,0,Bachelor,2,6/2/2024,Employed,1,M,99920,Suburban,1,Single,0,97,16,82,0,6,Personal Auto,0,Personal L3,2,2,Call Center,3,636.45,Four-Door Car,1,Small,0
CW15758,Oregon,12440.98,No,Basic,0,College,1,6/2/2024,Employed,1,F,97049,Suburban,1,Married,1,155,19,45,0,4,Personal Auto,0,Personal L3,2,1,Agent,2,745.2,SUV,4,Small,0
HD12841,California,7432.68,No,Basic,0,Master,3,6/2/2024,Employed,1,F,129284,Rural,0,Married,1,92,23,84,0,5,Personal Auto,0,Personal L3,2,2,Call Center,3,219.45,Four-Door Car,1,Medsize,1
HQ10502,Oregon,15784.21,No,Extended,1,Bachelor,2,6/2/2024,Employed,1,M,54740,Suburban,1,Divorced,2,132,9,77,0,2,Personal Auto,0,Personal L3,2,1,Agent,2,635.04,Four-Door Car,1,Medsize,1
EP46328,California,7500.37,Yes,Basic,0,Bachelor,2,6/2/2024,Employed,1,M,99920,Suburban,1,Single,0,97,16,82,0,6,Personal Auto,0,Personal L1,0,2,Call Center,3,636.45,Four-Door Car,1,Small,0
MR37609,Oregon,22158.96,No,Basic,0,College,1,6/2/2024,Unemployed,0,M,0,Suburban,1,Married,1,151,15,12,0,2,Special Auto,2,Special L1,6,1,Web,0,921.27,SUV,4,Medsize,1
ZX73673,Arizona,7500.37,Yes,Basic,0,Bachelor,2,6/2/2024,Employed,1,M,99920,Suburban,1,Single,0,97,16,82,0,6,Personal Auto,0,Personal L3,2,2,Call Center,3,636.45,Four-Door Car,1,Small,0
JO68735,California,3095.27,No,Basic,0,Bachelor,2,6/2/2024,Unemployed,0,F,0,Suburban,1,Single,0,86,24,41,0,1,Personal Auto,0,Personal L3,2,1,Branch,1,622.08,Two-Door Car,0,Medsize,1
LM63497,Oregon,3963.38,No,Extended,1,College,1,6/2/2024,Unemployed,0,F,0,Suburban,1,Single,0,111,15,47,0,1,Personal Auto,0,Personal L3,2,1,Web,0,797.04,Four-Door Car,1,Medsize,1
DH34004,California,8358.39,No,Basic,0,College,1,6/2/2024,Unemployed,0,M,0,Suburban,1,Married,1,269,5,39,3,1,Personal Auto,0,Personal L3,2,2,Web,0,1289.52,Luxury Car,3,Medsize,1
PX99904,California,6681.68,No,Extended,1,Bachelor,2,6/2/2024,Unemployed,0,F,0,Suburban,1,Single,0,181,20,4,0,1,Corporate Auto,1,Corporate L1,3,2,Branch,1,1302.48,Sports Car,2,Small,0
OF46381,California,10340.62,No,Basic,0,High School or Below,0,6/2/2024,Unemployed,0,M,0,Suburban,1,Single,0,99,30,126,0,2,Personal Auto,0,Personal L2,1,1,Agent,2,709.56,Two-Door Car,0,Small,0
HW27766,Arizona,9800.09,No,Extended,1,College,1,6/2/2024,Medical Leave,2,M,22095,Suburban,1,Married,1,127,3,134,0,9,Personal Auto,0,Personal L3,2,1,Branch,1,696.02,Four-Door Car,1,Medsize,1
HF72557,Washington,4356.17,No,Extended,1,Bachelor,2,6/2/2024,Medical Leave,2,M,26930,Suburban,1,Divorced,2,120,23,113,0,1,Personal Auto,0,Personal L2,1,1,Branch,1,576.72,Four-Door Car,1,Medsize,1
UR56056,Oregon,14690.39,No,Extended,1,Bachelor,2,6/2/2024,Employed,1,M,98912,Rural,0,Married,1,185,41,47,0,3,Personal Auto,0,Personal L3,2,3,Agent,2,55.54,SUV,4,Medsize,1
QV55524,Washington,10129.55,No,Extended,1,College,1,6/2/2024,Employed,1,M,70826,Suburban,1,Married,1,128,12,20,0,3,Personal Auto,0,Personal L2,1,4,Agent,2,696.51,Four-Door Car,1,Medsize,1
QJ62033,Arizona,3260.34,No,Basic,0,High School or Below,0,6/2/2024,Unemployed,0,M,0,Suburban,1,Single,0,96,27,5,0,1,Personal Auto,0,Personal L3,2,2,Call Center,3,690.12,Four-Door Car,1,Medsize,1
OH23652,Oregon,6336.56,No,Extended,1,Bachelor,2,6/2/2024,Medical Leave,2,F,35919,Suburban,1,Married,1,165,4,99,0,1,Personal Auto,0,Personal L2,1,1,Agent,2,790.56,SUV,4,Medsize,1
GW56797,California,11844.24,No,Extended,1,High School or Below,0,6/2/2024,Unemployed,0,M,0,Suburban,1,Single,0,117,32,72,0,2,Personal Auto,0,Personal L3,2,4,Branch,1,845.64,Four-Door Car,1,Medsize,1
JK68578,California,20663.28,No,Basic,0,High School or Below,0,6/2/2024,Employed,1,F,113222,Rural,0,Married,1,255,41,123,0,7,Corporate Auto,1,Corporate L2,4,1,Agent,2,182.03,Luxury Car,3,Medsize,1
PJ59176,California,11818.22,No,Basic,0,High School or Below,0,6/2/2024,Employed,1,M,69132,Rural,0,Married,1,147,47,4,0,6,Personal Auto,0,Personal L3,2,1,Call Center,3,53.32,SUV,4,Medsize,1
OD66412,California,6775.51,No,Basic,0,Doctor,4,6/2/2024,Employed,1,F,100471,Rural,0,Married,1,84,42,14,0,5,Personal Auto,0,Personal L2,1,2,Agent,2,68.58,Four-Door Car,1,Medsize,1
GV41938,California,62507.8,No,Premium,2,High School or Below,0,6/2/2024,Unemployed,0,F,0,Suburban,1,Married,1,204,45,127,1,2,Personal Auto,0,Personal L1,0,1,Call Center,3,1467.72,SUV,4,Medsize,1
YR30159,California,28264.05,No,Basic,0,College,1,6/2/2024,Employed,1,M,27417,Suburban,1,Divorced,2,244,7,16,0,2,Personal Auto,0,Personal L3,2,1,Agent,2,2132.8,Luxury Car,3,Medsize,1
SX87181,California,6637.25,No,Basic,0,Bachelor,2,6/2/2024,Unemployed,0,F,0,Suburban,1,Single,0,88,28,82,0,7,Personal Auto,0,Personal L3,2,1,Agent,2,421.2,Two-Door Car,0,Large,2
MU64306,California,11280.12,No,Basic,0,College,1,6/2/2024,Employed,1,M,77050,Rural,0,Married,1,142,38,26,0,3,Personal Auto,0,Personal L2,1,2,Web,0,108.17,SUV,4,Medsize,1
HK84372,California,3253.1,No,Basic,0,High School or Below,0,6/2/2024,Unemployed,0,M,0,Suburban,1,Single,0,95,19,128,0,1,Personal Auto,0,Personal L2,1,1,Agent,2,680.4,Four-Door Car,1,Small,0
BV27017,California,23763.39,No,Premium,2,College,1,6/2/2024,Unemployed,0,F,0,Suburban,1,Divorced,2,217,1,92,1,2,Corporate Auto,1,Corporate L1,3,1,Agent,2,1043.28,SUV,4,Medsize,1
TI14001,California,10135.06,Yes,Basic,0,College,1,6/2/2024,Employed,1,M,82242,Urban,2,Single,0,86,14,82,0,2,Corporate Auto,1,Corporate L3,5,2,Agent,2,312.12,Two-Door Car,0,Medsize,1
AR17553,California,8249.92,No,Extended,1,Master,3,6/2/2024,Medical Leave,2,M,30974,Suburban,1,Married,1,108,35,112,0,5,Corporate Auto,1,Corporate L1,3,3,Branch,1,659.17,Four-Door Car,1,Medsize,1
XD54132,California,3465.92,No,Basic,0,High School or Below,0,6/2/2024,Employed,1,F,83565,Suburban,1,Single,0,86,15,86,0,1,Corporate Auto,1,Corporate L3,5,4,Call Center,3,414.72,Four-Door Car,1,Medsize,1
TD14365,California,11021.25,No,Extended,1,Bachelor,2,6/2/2024,Unemployed,0,M,0,Suburban,1,Single,0,115,12,50,3,2,Corporate Auto,1,Corporate L2,4,1,Branch,1,1067.56,Four-Door Car,1,Medsize,1
UO98052,Nevada,8314.11,No,Extended,1,College,1,7/1/2024,Unemployed,0,M,0,Urban,2,Single,0,120,18,61,0,5,Personal Auto,0,Personal L2,1,1,Web,0,462.35,Four-Door Car,1,Medsize,1
NT89061,Arizona,8537.3,No,Extended,1,High School or Below,0,7/1/2024,Employed,1,F,106018,Suburban,1,Married,1,105,34,117,0,3,Personal Auto,0,Personal L3,2,2,Call Center,3,505.44,Four-Door Car,1,Medsize,1
KU56006,Arizona,7474.12,No,Basic,0,College,1,7/1/2024,Employed,1,F,70497,Suburban,1,Married,1,95,23,57,1,5,Personal Auto,0,Personal L2,1,1,Call Center,3,453.6,Four-Door Car,1,Small,0
YH43527,Oregon,4867.91,No,Extended,1,College,1,7/1/2024,Employed,1,F,29140,Suburban,1,Married,1,124,47,82,0,1,Corporate Auto,1,Corporate L2,4,4,Agent,2,596.16,Four-Door Car,1,Medsize,1
QH19450,California,3453.54,No,Basic,0,High School or Below,0,7/1/2024,Unemployed,0,F,0,Suburban,1,Single,0,97,9,104,0,1,Corporate Auto,1,Corporate L3,5,1,Call Center,3,466.56,Four-Door Car,1,Small,0
MK70700,California,7496.95,No,Basic,0,Master,3,7/1/2024,Employed,1,M,92066,Urban,2,Married,1,93,1,109,0,3,Personal Auto,0,Personal L1,0,2,Branch,1,238.71,Four-Door Car,1,Medsize,1
QY74517,Oregon,7439.25,No,Basic,0,High School or Below,0,7/1/2024,Unemployed,0,F,0,Suburban,1,Single,0,99,32,77,0,4,Personal Auto,0,Personal L3,2,1,Branch,1,709.56,Four-Door Car,1,Large,2
FY51713,Arizona,4820.53,No,Extended,1,Bachelor,2,7/1/2024,Employed,1,F,75827,Suburban,1,Married,1,119,18,27,0,1,Personal Auto,0,Personal L1,0,1,Branch,1,829.81,Four-Door Car,1,Small,0
BX94438,California,11434.55,No,Basic,0,High School or Below,0,7/1/2024,Unemployed,0,F,0,Suburban,1,Married,1,153,46,7,0,8,Corporate Auto,1,Corporate L2,4,1,Call Center,3,836.96,SUV,4,Medsize,1
DJ77787,Arizona,9829.94,No,Basic,0,High School or Below,0,7/1/2024,Unemployed,0,F,0,Suburban,1,Married,1,93,38,38,3,2,Personal Auto,0,Personal L2,1,3,Call Center,3,501.93,Four-Door Car,1,Medsize,1
GM62071,Washington,28938.44,No,Basic,0,High School or Below,0,7/1/2024,Employed,1,F,27902,Suburban,1,Married,1,254,46,73,3,2,Personal Auto,0,Personal L3,2,2,Call Center,3,1218.24,Luxury Car,3,Large,2
SU71163,Arizona,3741.75,No,Basic,0,College,1,7/1/2024,Employed,1,M,80804,Suburban,1,Married,1,100,41,111,4,1,Personal Auto,0,Personal L2,1,2,Branch,1,479.52,Two-Door Car,0,Medsize,1
EA25683,Washington,10501.02,No,Basic,0,High School or Below,0,7/1/2024,Employed,1,M,86111,Urban,2,Single,0,265,41,109,0,1,Corporate Auto,1,Corporate L3,5,1,Branch,1,1077.3,Luxury SUV,5,Medsize,1
MC71942,California,10690.92,No,Extended,1,High School or Below,0,7/1/2024,Employed,1,F,111884,Rural,0,Married,1,134,11,120,1,3,Personal Auto,0,Personal L3,2,1,Agent,2,30.81,Two-Door Car,0,Medsize,1
YQ99152,Nevada,13213.54,No,Extended,1,High School or Below,0,7/1/2024,Retired,3,M,14141,Suburban,1,Married,1,119,18,109,1,2,Personal Auto,0,Personal L2,1,1,Branch,1,570.24,Two-Door Car,0,Small,0
PM76175,Oregon,28548.82,No,Extended,1,Bachelor,2,7/1/2024,Employed,1,F,67123,Suburban,1,Married,1,178,24,66,0,2,Corporate Auto,1,Corporate L3,5,3,Call Center,3,863.96,Sports Car,2,Large,2
UT38865,Oregon,10024.93,No,Basic,0,College,1,7/1/2024,Employed,1,F,78357,Urban,2,Married,1,84,19,119,0,2,Corporate Auto,1,Corporate L3,5,3,Agent,2,217.92,Four-Door Car,1,Medsize,1
FE73696,Oregon,5119.38,No,Extended,1,High School or Below,0,7/1/2024,Employed,1,M,131236,Urban,2,Married,1,126,38,82,0,1,Personal Auto,0,Personal L1,0,2,Call Center,3,486.08,Two-Door Car,0,Medsize,1
SW19699,Arizona,3720.26,No,Basic,0,Bachelor,2,7/1/2024,Employed,1,F,67025,Rural,0,Divorced,2,95,0,31,0,1,Personal Auto,0,Personal L3,2,2,Call Center,3,89.04,Four-Door Car,1,Medsize,1
YT69858,Washington,7345.92,No,Basic,0,Bachelor,2,7/1/2024,Employed,1,F,115698,Urban,2,Married,1,90,12,100,0,6,Personal Auto,0,Personal L2,1,4,Branch,1,336.27,Two-Door Car,0,Medsize,1
SA50567,Nevada,7355.55,No,Basic,0,Bachelor,2,7/1/2024,Employed,1,M,115150,Suburban,1,Married,1,92,20,63,0,6,Personal Auto,0,Personal L3,2,3,Web,0,462.4,Four-Door Car,1,Medsize,1
UI73201,California,4950.96,No,Extended,1,College,1,7/1/2024,Employed,1,M,84206,Suburban,1,Married,1,124,46,46,0,1,Personal Auto,0,Personal L2,1,3,Web,0,835.15,Two-Door Car,0,Medsize,1
YI28422,Oregon,10308.44,No,Extended,1,High School or Below,0,7/1/2024,Employed,1,M,40854,Suburban,1,Married,1,132,0,130,1,9,Personal Auto,0,Personal L3,2,2,Agent,2,673.95,Four-Door Car,1,Large,2
RB38792,Oregon,7275.82,Yes,Extended,1,College,1,7/1/2024,Employed,1,M,89679,Rural,0,Married,1,184,47,126,0,1,Personal Auto,0,Personal L3,2,2,Agent,2,77.91,Sports Car,2,Medsize,1
TA89713,Oregon,7275.82,Yes,Extended,1,College,1,7/1/2024,Employed,1,M,89679,Rural,0,Married,1,184,47,126,0,1,Personal Auto,0,Personal L3,2,2,Agent,2,77.91,Sports Car,2,Medsize,1
QP69826,Arizona,4816.13,Yes,Basic,0,Bachelor,2,7/1/2024,Unemployed,0,M,0,Suburban,1,Married,1,138,38,15,0,1,Corporate Auto,1,Corporate L2,4,2,Agent,2,891.58,SUV,4,Medsize,1
ML34366,California,7275.82,Yes,Extended,1,College,1,7/1/2024,Employed,1,M,89679,Rural,0,Married,1,184,47,126,0,1,Personal Auto,0,Personal L2,1,2,Agent,2,77.91,Sports Car,2,Medsize,1
JL59571,Oregon,6219.78,No,Basic,0,Bachelor,2,7/1/2024,Disabled,4,F,23413,Urban,2,Single,0,85,12,124,0,5,Corporate Auto,1,Corporate L3,5,2,Branch,1,281.69,Two-Door Car,0,Medsize,1
ZI47663,Arizona,17201.49,Yes,Basic,0,Bachelor,2,7/1/2024,Employed,1,F,98623,Urban,2,Married,1,143,46,49,1,2,Personal Auto,0,Personal L2,1,1,Branch,1,566.14,SUV,4,Medsize,1
IO27771,Oregon,12199.49,No,Premium,2,College,1,7/1/2024,Employed,1,F,120666,Suburban,1,Married,1,151,3,82,0,3,Corporate Auto,1,Corporate L2,4,1,Branch,1,774.89,Four-Door Car,1,Small,0
AQ46199,Oregon,6514.1,No,Basic,0,High School or Below,0,7/1/2024,Unemployed,0,M,0,Suburban,1,Single,0,96,11,41,0,8,Personal Auto,0,Personal L2,1,4,Web,0,690.12,Two-Door Car,0,Medsize,1
HC76653,Oregon,3288.18,No,Basic,0,College,1,7/1/2024,Employed,1,M,44457,Suburban,1,Married,1,84,22,61,0,1,Personal Auto,0,Personal L2,1,2,Agent,2,401.76,Four-Door Car,1,Medsize,1
QS75550,Washington,3348.06,No,Basic,0,Bachelor,2,7/1/2024,Employed,1,F,126067,Urban,2,Single,0,84,42,86,0,1,Corporate Auto,1,Corporate L2,4,1,Branch,1,329.69,Two-Door Car,0,Medsize,1
TQ88221,California,3835.95,No,Basic,0,Bachelor,2,7/1/2024,Employed,1,F,41139,Suburban,1,Married,1,97,27,47,0,1,Corporate Auto,1,Corporate L1,3,4,Call Center,3,607.61,Four-Door Car,1,Medsize,1
EP82214,Arizona,35344.09,No,Extended,1,High School or Below,0,7/1/2024,Employed,1,F,92055,Urban,2,Married,1,111,14,23,1,2,Special Auto,2,Special L2,7,2,Branch,1,463.21,Four-Door Car,1,Medsize,1
VB77950,California,5084.59,No,Extended,1,High School or Below,0,7/1/2024,Medical Leave,2,F,30293,Suburban,1,Married,1,132,41,85,0,1,Personal Auto,0,Personal L2,1,1,Agent,2,635.04,Four-Door Car,1,Medsize,1
IZ55070,Nevada,7208.31,No,Basic,0,High School or Below,0,7/1/2024,Employed,1,F,91525,Suburban,1,Married,1,93,9,32,4,8,Personal Auto,0,Personal L2,1,2,Web,0,447.12,Four-Door Car,1,Medsize,1
DY30071,Oregon,7639.97,No,Basic,0,Bachelor,2,7/1/2024,Employed,1,M,93672,Rural,0,Married,1,96,22,50,0,3,Personal Auto,0,Personal L3,2,2,Agent,2,96.55,Four-Door Car,1,Small,0
HA20933,Oregon,17913.96,No,Basic,0,Bachelor,2,7/1/2024,Medical Leave,2,F,21082,Suburban,1,Married,1,154,27,130,1,2,Personal Auto,0,Personal L2,1,1,Agent,2,738.72,SUV,4,Medsize,1
TW94555,Nevada,7275.82,Yes,Extended,1,College,1,7/1/2024,Employed,1,M,89679,Rural,0,Married,1,184,47,126,0,1,Personal Auto,0,Personal L3,2,2,Agent,2,77.91,Sports Car,2,Medsize,1
TH67541,Arizona,7631.18,No,Basic,0,High School or Below,0,7/1/2024,Medical Leave,2,F,21831,Urban,2,Married,1,100,11,49,0,4,Corporate Auto,1,Corporate L3,5,1,Agent,2,419.86,Four-Door Car,1,Medsize,1
IP69763,Washington,29584.45,No,Premium,2,College,1,7/1/2024,Employed,1,F,104370,Rural,0,Married,1,244,24,49,0,2,Personal Auto,0,Personal L1,0,1,Agent,2,153.37,SUV,4,Medsize,1
NP33989,Oregon,16688.82,No,Premium,2,Bachelor,2,7/1/2024,Unemployed,0,F,0,Rural,0,Married,1,153,5,124,0,2,Personal Auto,0,Personal L3,2,3,Branch,1,294.2,Four-Door Car,1,Medsize,1
IM90123,California,20602.91,No,Extended,1,Bachelor,2,7/1/2024,Employed,1,F,80726,Suburban,1,Married,1,171,5,68,0,2,Personal Auto,0,Personal L2,1,3,Call Center,3,822.96,SUV,4,Medsize,1
CE72177,California,7373.09,No,Basic,0,High School or Below,0,7/1/2024,Employed,1,F,53495,Suburban,1,Married,1,93,31,0,0,3,Personal Auto,0,Personal L3,2,2,Agent,2,655.7,Four-Door Car,1,Large,2
JC80093,Washington,3472.88,No,Basic,0,Master,3,7/1/2024,Employed,1,M,28490,Rural,0,Divorced,2,89,46,100,0,1,Personal Auto,0,Personal L3,2,4,Branch,1,159.91,Four-Door Car,1,Medsize,1
BN80677,Oregon,17191.19,No,Extended,1,Bachelor,2,7/1/2024,Employed,1,M,33781,Suburban,1,Single,0,111,42,51,0,2,Corporate Auto,1,Corporate L3,5,1,Branch,1,536.14,Two-Door Car,0,Medsize,1
NS19456,Oregon,12661.16,No,Basic,0,College,1,7/1/2024,Employed,1,F,48690,Suburban,1,Married,1,158,41,105,0,3,Personal Auto,0,Personal L3,2,2,Branch,1,758.16,Sports Car,2,Large,2
CG94611,Oregon,4072.2,No,Extended,1,College,1,7/1/2024,Medical Leave,2,M,34601,Suburban,1,Single,0,116,11,85,0,1,Corporate Auto,1,Corporate L3,5,4,Agent,2,557.28,Two-Door Car,0,Medsize,1
ZS35053,Arizona,5020.98,No,Extended,1,High School or Below,0,7/1/2024,Employed,1,M,55307,Suburban,1,Divorced,2,131,39,72,1,1,Personal Auto,0,Personal L3,2,1,Agent,2,628.56,Four-Door Car,1,Large,2
SO95845,California,7840.34,No,Basic,0,College,1,7/1/2024,Employed,1,F,84303,Rural,0,Single,0,100,12,3,0,7,Personal Auto,0,Personal L3,2,4,Call Center,3,180.87,Two-Door Car,0,Medsize,1
XR71687,Oregon,12700.06,No,Basic,0,Bachelor,2,7/1/2024,Employed,1,M,42505,Rural,0,Married,1,159,23,107,0,6,Personal Auto,0,Personal L2,1,2,Agent,2,398.12,SUV,4,Medsize,1
TC81636,Arizona,13764.75,No,Basic,0,High School or Below,0,7/1/2024,Unemployed,0,M,0,Suburban,1,Single,0,135,12,101,0,2,Corporate Auto,1,Corporate L3,5,4,Web,0,972,SUV,4,Medsize,1
IR57729,California,22339.31,No,Basic,0,High School or Below,0,7/1/2024,Employed,1,M,62901,Rural,0,Married,1,95,4,109,0,2,Corporate Auto,1,Corporate L1,3,2,Agent,2,174.35,Two-Door Car,0,Medsize,1
JV99867,California,15213.46,No,Extended,1,Bachelor,2,7/1/2024,Employed,1,F,88355,Suburban,1,Married,1,127,38,89,0,2,Special Auto,2,Special L2,7,3,Agent,2,609.12,Four-Door Car,1,Medsize,1
ZJ22132,Oregon,4226.42,No,Extended,1,High School or Below,0,7/1/2024,Employed,1,F,56776,Urban,2,Married,1,105,28,3,0,1,Personal Auto,0,Personal L3,2,1,Agent,2,299.63,Four-Door Car,1,Large,2
PI92163,Nevada,6611.01,No,Basic,0,Bachelor,2,7/1/2024,Medical Leave,2,M,32917,Suburban,1,Single,0,93,5,105,2,4,Corporate Auto,1,Corporate L3,5,1,Call Center,3,447.12,Four-Door Car,1,Medsize,1
QO77034,California,4816.13,Yes,Basic,0,Bachelor,2,7/1/2024,Unemployed,0,M,0,Suburban,1,Married,1,138,38,15,0,1,Personal Auto,0,Personal L3,2,2,Agent,2,891.58,SUV,4,Medsize,1
CF46699,Oregon,4816.13,Yes,Basic,0,Bachelor,2,7/1/2024,Unemployed,0,M,0,Suburban,1,Married,1,138,38,15,0,1,Personal Auto,0,Personal L2,1,2,Agent,2,891.58,SUV,4,Medsize,1
CV64725,California,8836.83,No,Extended,1,High School or Below,0,7/1/2024,Employed,1,M,74744,Suburban,1,Divorced,2,116,15,73,2,4,Personal Auto,0,Personal L1,0,3,Agent,2,615.21,Four-Door Car,1,Medsize,1
CM84035,Arizona,15283.12,No,Premium,2,College,1,7/1/2024,Employed,1,M,56284,Rural,0,Single,0,136,28,20,1,2,Corporate Auto,1,Corporate L3,5,3,Call Center,3,332.06,Four-Door Car,1,Medsize,1
JL97265,Oregon,6225.19,No,Basic,0,Master,3,7/1/2024,Unemployed,0,M,0,Suburban,1,Married,1,82,5,20,0,7,Personal Auto,0,Personal L3,2,2,Web,0,395.28,Four-Door Car,1,Medsize,1
XA63646,California,6283.69,No,Premium,2,Master,3,7/1/2024,Employed,1,F,110542,Urban,2,Married,1,154,20,54,0,1,Personal Auto,0,Personal L3,2,2,Branch,1,507.6,Four-Door Car,1,Medsize,1
VD37089,Washington,4696.5,No,Extended,1,College,1,7/1/2024,Employed,1,M,40416,Suburban,1,Divorced,2,122,11,47,0,1,Corporate Auto,1,Corporate L1,3,2,Branch,1,759.28,Four-Door Car,1,Medsize,1
SV15363,California,8594.4,Yes,Extended,1,High School or Below,0,7/1/2024,Employed,1,M,59897,Suburban,1,Married,1,108,7,97,0,3,Personal Auto,0,Personal L2,1,2,Call Center,3,518.4,Two-Door Car,0,Large,2
GM83516,Arizona,3474.52,No,Basic,0,College,1,7/1/2024,Employed,1,M,39825,Suburban,1,Divorced,2,90,19,97,0,1,Corporate Auto,1,Corporate L2,4,2,Agent,2,434.16,Four-Door Car,1,Medsize,1
GU41198,California,12874.06,No,Extended,1,Bachelor,2,7/1/2024,Employed,1,F,84268,Suburban,1,Divorced,2,108,30,68,2,2,Corporate Auto,1,Corporate L3,5,1,Call Center,3,518.4,Four-Door Car,1,Medsize,1
CO71128,California,28675.27,No,Basic,0,College,1,7/1/2024,Unemployed,0,F,0,Suburban,1,Single,0,257,9,61,0,2,Personal Auto,0,Personal L2,1,2,Agent,2,1846.8,Luxury SUV,5,Medsize,1
OY70124,Washington,17201.49,Yes,Basic,0,Bachelor,2,7/1/2024,Employed,1,F,98623,Urban,2,Married,1,143,46,49,1,2,Personal Auto,0,Personal L3,2,1,Branch,1,566.14,SUV,4,Medsize,1
ZY95807,California,48844.39,No,Basic,0,Bachelor,2,7/1/2024,Unemployed,0,M,0,Suburban,1,Single,0,243,20,117,0,2,Corporate Auto,1,Corporate L2,4,1,Web,0,1166.4,Luxury SUV,5,Small,0
YJ24476,Nevada,6153.88,No,Basic,0,Bachelor,2,7/1/2024,Medical Leave,2,F,19798,Suburban,1,Married,1,82,8,111,0,3,Personal Auto,0,Personal L3,2,3,Call Center,3,395.28,Four-Door Car,1,Small,0
RD28560,Washington,17201.49,Yes,Basic,0,Bachelor,2,7/1/2024,Employed,1,F,98623,Urban,2,Married,1,143,46,49,1,2,Corporate Auto,1,Corporate L2,4,1,Branch,1,566.14,SUV,4,Medsize,1
OP62891,Oregon,3071.79,No,Basic,0,High School or Below,0,7/1/2024,Unemployed,0,F,0,Suburban,1,Single,0,86,31,89,0,1,Personal Auto,0,Personal L2,1,4,Agent,2,622.08,Two-Door Car,0,Medsize,1
FR15853,Nevada,8594.4,Yes,Extended,1,High School or Below,0,7/1/2024,Employed,1,M,59897,Suburban,1,Married,1,108,7,97,0,3,Corporate Auto,1,Corporate L2,4,2,Call Center,3,518.4,Two-Door Car,0,Large,2
CV57391,Arizona,30052.38,No,Basic,0,Bachelor,2,7/1/2024,Employed,1,F,68037,Urban,2,Single,0,96,24,69,0,2,Personal Auto,0,Personal L3,2,3,Web,0,458.22,Four-Door Car,1,Medsize,1
RI76571,Washington,58085.8,No,Basic,0,Master,3,7/1/2024,Employed,1,M,80121,Rural,0,Married,1,161,20,55,0,2,Personal Auto,0,Personal L3,2,2,Web,0,299.74,SUV,4,Medsize,1
TF65501,California,6212.58,No,Basic,0,High School or Below,0,7/1/2024,Employed,1,F,50366,Suburban,1,Married,1,155,3,69,0,1,Personal Auto,0,Personal L2,1,1,Web,0,745.2,SUV,4,Medsize,1
JU64043,Oregon,6749.12,No,Basic,0,Master,3,7/1/2024,Employed,1,M,66709,Rural,0,Single,0,92,11,111,5,6,Personal Auto,0,Personal L3,2,1,Agent,2,215.5,Four-Door Car,1,Large,2
IY77611,Arizona,35402.15,No,Basic,0,High School or Below,0,7/1/2024,Unemployed,0,M,0,Suburban,1,Single,0,155,30,20,1,2,Corporate Auto,1,Corporate L3,5,1,Call Center,3,1117.8,SUV,4,Medsize,1
TU64352,Oregon,5505.33,No,Basic,0,College,1,7/1/2024,Unemployed,0,F,0,Suburban,1,Single,0,157,24,116,0,1,Personal Auto,0,Personal L1,0,1,Agent,2,1127.52,Sports Car,2,Medsize,1
FK10455,California,13233.44,No,Extended,1,Bachelor,2,7/1/2024,Employed,1,M,113979,Rural,0,Married,1,166,15,3,0,6,Personal Auto,0,Personal L2,1,2,Call Center,3,155.35,SUV,4,Medsize,1
FG77231,Oregon,17201.49,Yes,Basic,0,Bachelor,2,7/1/2024,Employed,1,F,98623,Urban,2,Married,1,143,46,49,1,2,Personal Auto,0,Personal L3,2,1,Branch,1,566.14,SUV,4,Medsize,1
WX10701,Washington,4669.96,No,Extended,1,Bachelor,2,7/1/2024,Unemployed,0,M,0,Suburban,1,Married,1,130,8,11,0,1,Corporate Auto,1,Corporate L3,5,3,Web,0,622.08,Four-Door Car,1,Medsize,1
YA83600,Arizona,3716.97,No,Basic,0,High School or Below,0,7/1/2024,Employed,1,F,38997,Suburban,1,Single,0,99,22,20,2,1,Personal Auto,0,Personal L2,1,1,Branch,1,574.85,Four-Door Car,1,Medsize,1
OD21455,California,6049.87,No,Basic,0,Bachelor,2,7/1/2024,Unemployed,0,M,0,Urban,2,Single,0,93,1,34,0,4,Personal Auto,0,Personal L3,2,3,Call Center,3,313.45,Four-Door Car,1,Medsize,1
