customer_id,state,customer_lifetime_value,response,coverage,education,effective_to_date,employment_status,gender,income,location,marital_status,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,policy_type,policy_name,renew_offer_type,sales_channel,total_claim_amount,vehicle_class,vehicle_size,income_band,claim_severity,complaint_risk,risk_score,missing_income_flag
SW74846,Washington,10009.49,No,Basic,Bachelor,2024-05-02,Employed,F,84339,Suburban,Married,250,34,39,0,1,Personal Auto,Personal L2,4,Web,1753.45,Luxury SUV,Medsize,Upper-Middle,Medium,None,3,0
IH54239,California,6871.09,No,Basic,Master,2024-01-02,Employed,M,84340,Rural,Married,85,27,85,0,5,Personal Auto,Personal L3,2,Branch,151.36,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
UG19550,California,29147.1,No,Basic,High School or Below,0011-02-13,Employed,M,84344,Rural,Divorced,247,9,101,0,2,Personal Auto,Personal L1,2,Agent,54.39,Luxury SUV,Medsize,Upper-Middle,Low,None,0,0
VO43359,California,3245.91,No,Basic,High School or Below,0011-02-24,Employed,M,84359,Urban,Married,84,47,63,2,1,Personal Auto,Personal L3,2,Call Center,270.93,Four-Door Car,Medsize,Upper-Middle,Low,Low,2,0
DH68319,Oregon,3763.13,No,Basic,College,2024-01-01,Employed,F,84383,Suburban,Married,93,4,122,0,1,Personal Auto,Personal L1,1,Branch,447.12,Two-Door Car,Large,Upper-Middle,Low,None,0,0
GX84338,Washington,5162.98,No,Extended,Doctor,2024-01-02,Employed,F,84416,Rural,Married,128,47,38,0,1,Personal Auto,Personal L3,4,Agent,83.29,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
ZT52415,Oregon,10997.08,No,Basic,Bachelor,2024-01-01,Employed,F,84421,Suburban,Married,92,14,1,0,2,Personal Auto,Personal L1,2,Branch,440.64,Two-Door Car,Medsize,Upper-Middle,Low,None,0,0
WC65050,California,3796.14,No,Basic,Master,0011-02-16,Employed,F,84425,Suburban,Divorced,96,26,86,1,1,Personal Auto,Personal L2,1,Branch,478.17,Two-Door Car,Medsize,Upper-Middle,Low,Low,2,0
MT16688,Arizona,3507.38,No,Basic,Bachelor,2024-11-02,Employed,F,84464,Rural,Married,88,5,4,1,1,Corporate Auto,Corporate L1,3,Branch,65.26,Four-Door Car,Medsize,Upper-Middle,Low,Low,2,0
BZ36030,Oregon,16997.76,No,Premium,College,2024-11-01,Employed,M,84476,Suburban,Married,143,7,28,0,2,Personal Auto,Personal L1,2,Call Center,686.88,Two-Door Car,Medsize,Upper-Middle,Medium,None,0,0
PU25554,Oregon,3895.19,No,Basic,Bachelor,0011-01-30,Employed,F,84482,Urban,Married,97,45,72,0,1,Personal Auto,Personal L2,4,Agent,440.43,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
WM14507,Nevada,10356.99,No,Extended,High School or Below,2024-05-02,Employed,F,84486,Suburban,Married,128,15,62,0,3,Personal Auto,Personal L3,2,Branch,615.6,Four-Door Car,Small,Upper-Middle,Medium,None,0,0
JE13986,Arizona,14004.75,No,Extended,College,2024-02-01,Employed,F,84492,Suburban,Married,116,41,63,0,2,Personal Auto,Personal L1,2,Branch,557.28,Four-Door Car,Medsize,Upper-Middle,Medium,None,0,0
LP76290,Oregon,11133.22,No,Premium,Master,0011-01-30,Employed,M,84494,Suburban,Single,140,28,30,0,3,Special Auto,Special L2,4,Web,673.92,Four-Door Car,Medsize,Upper-Middle,Medium,None,0,0
DV27428,Oregon,18598.6,No,Basic,High School or Below,2024-09-01,Employed,M,84556,Rural,Single,157,14,120,0,2,Personal Auto,Personal L2,3,Call Center,164.72,SUV,Medsize,Upper-Middle,Low,None,0,0
CO56168,California,5352.11,No,Basic,High School or Below,0011-01-24,Employed,M,84561,Urban,Married,135,27,84,0,1,Personal Auto,Personal L2,2,Agent,596.68,SUV,Small,Upper-Middle,Medium,None,0,0
LK49091,California,4937.74,No,Extended,Bachelor,2024-02-02,Employed,F,84578,Rural,Married,124,0,57,0,1,Personal Auto,Personal L2,2,Branch,200.91,Four-Door Car,Large,Upper-Middle,Low,None,0,0
BU41599,Washington,7535.38,No,Basic,Master,0011-02-28,Employed,F,84698,Urban,Divorced,95,39,108,0,3,Personal Auto,Personal L1,2,Call Center,323.09,Two-Door Car,Medsize,Upper-Middle,Low,None,0,0
CK19789,California,7947.7,No,Basic,Master,0011-02-14,Employed,F,84744,Rural,Married,99,26,77,0,9,Personal Auto,Personal L3,4,Branch,108.9,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
AX86150,Washington,3586.56,No,Basic,High School or Below,2024-09-02,Employed,M,84749,Rural,Single,90,46,43,0,1,Personal Auto,Personal L1,4,Agent,136.74,Two-Door Car,Medsize,Upper-Middle,Low,None,0,0
KX55910,Oregon,6692,No,Basic,College,0011-01-15,Employed,F,84784,Suburban,Married,84,22,16,0,5,Personal Auto,Personal L3,2,Web,541.3,Two-Door Car,Small,Upper-Middle,Medium,None,0,0
NP23146,Arizona,7244.01,No,Basic,College,0011-02-22,Employed,F,84791,Urban,Married,89,45,50,0,4,Special Auto,Special L2,3,Branch,285.55,Two-Door Car,Medsize,Upper-Middle,Low,None,0,0
NM37561,California,10001.03,No,Basic,High School or Below,2024-11-01,Employed,M,84794,Rural,Married,252,19,30,1,1,Corporate Auto,Corporate L2,3,Web,44.38,Luxury Car,Medsize,Upper-Middle,Low,Low,2,0
ZZ89380,Oregon,4315.38,No,Extended,Bachelor,2024-10-01,Employed,F,84800,Rural,Married,108,19,113,0,1,Special Auto,Special L1,2,Call Center,63.53,Two-Door Car,Large,Upper-Middle,Low,None,0,0
XR74007,California,4779.28,No,Extended,Bachelor,0011-01-31,Employed,F,84865,Rural,Married,119,24,70,0,1,Corporate Auto,Corporate L1,3,Agent,127.59,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
FH97700,Washington,5466.71,No,Premium,Bachelor,0011-01-18,Employed,F,84866,Rural,Single,140,27,19,0,1,Personal Auto,Personal L2,3,Agent,231.14,Two-Door Car,Small,Upper-Middle,Low,None,0,0
GA86186,Oregon,4361.28,Yes,Extended,College,2024-05-01,Employed,M,84879,Urban,Divorced,109,0,55,0,1,Special Auto,Special L3,2,Call Center,280.47,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
LQ76410,Arizona,4361.28,Yes,Extended,College,2024-05-01,Employed,M,84879,Urban,Divorced,109,0,55,0,1,Special Auto,Special L1,2,Call Center,280.47,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
IM98086,California,4361.28,Yes,Extended,College,2024-05-01,Employed,M,84879,Urban,Divorced,109,0,55,0,1,Personal Auto,Personal L2,2,Call Center,280.47,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
BQ94892,Oregon,4361.28,Yes,Extended,College,2024-05-01,Employed,M,84879,Urban,Divorced,109,0,55,0,1,Personal Auto,Personal L2,2,Call Center,280.47,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
LD63324,Arizona,4361.28,Yes,Extended,College,2024-05-01,Employed,M,84879,Urban,Divorced,109,0,55,0,1,Corporate Auto,Corporate L3,2,Call Center,280.47,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
PV77228,Arizona,4361.28,Yes,Extended,College,2024-05-01,Employed,M,84879,Urban,Divorced,109,0,55,0,1,Corporate Auto,Corporate L1,2,Call Center,280.47,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
KU94282,Oregon,13521.99,No,Basic,Master,0011-01-16,Employed,F,84915,Rural,Married,84,4,16,0,2,Personal Auto,Personal L2,2,Agent,113.26,Two-Door Car,Medsize,Upper-Middle,Low,None,0,0
VS42598,California,11146,Yes,Basic,Bachelor,0011-01-25,Employed,F,84918,Rural,Married,93,19,127,0,2,Personal Auto,Personal L1,2,Web,215.17,Two-Door Car,Medsize,Upper-Middle,Low,None,0,0
OC83172,Oregon,11146,Yes,Basic,Bachelor,0011-01-25,Employed,F,84918,Rural,Married,93,19,127,0,2,Personal Auto,Personal L3,2,Web,215.17,Two-Door Car,Medsize,Upper-Middle,Low,None,0,0
GL66847,Arizona,11146,Yes,Basic,Bachelor,0011-01-25,Employed,F,84918,Rural,Married,93,19,127,0,2,Personal Auto,Personal L3,2,Web,215.17,Two-Door Car,Medsize,Upper-Middle,Low,None,0,0
BV35683,Arizona,11146,Yes,Basic,Bachelor,0011-01-25,Employed,F,84918,Rural,Married,93,19,127,0,2,Personal Auto,Personal L3,2,Web,215.17,Two-Door Car,Medsize,Upper-Middle,Low,None,0,0
ET39822,California,11146,Yes,Basic,Bachelor,0011-01-25,Employed,F,84918,Rural,Married,93,19,127,0,2,Personal Auto,Personal L2,2,Web,215.17,Two-Door Car,Medsize,Upper-Middle,Low,None,0,0
DV58197,California,11146,Yes,Basic,Bachelor,0011-01-25,Employed,F,84918,Rural,Married,93,19,127,0,2,Personal Auto,Personal L3,2,Web,215.17,Two-Door Car,Medsize,Upper-Middle,Low,None,0,0
IN26765,Oregon,11167.07,No,Basic,College,0011-02-27,Employed,M,84931,Rural,Married,93,12,120,0,2,Personal Auto,Personal L1,2,Branch,227.28,Two-Door Car,Medsize,Upper-Middle,Low,None,0,0
JL95389,California,21003.9,No,Basic,Bachelor,2024-02-01,Employed,F,84945,Suburban,Married,262,35,108,0,7,Corporate Auto,Corporate L3,1,Agent,1514.21,Luxury Car,Medsize,Upper-Middle,Medium,None,3,0
JX76668,Washington,15274.23,No,Premium,High School or Below,2024-06-01,Employed,F,84962,Rural,Married,190,39,36,0,7,Personal Auto,Personal L1,2,Agent,313.53,Sports Car,Small,Upper-Middle,Low,None,0,0
WL46640,Nevada,6050.72,No,Basic,College,2024-03-02,Employed,M,85019,Suburban,Single,155,46,54,0,1,Corporate Auto,Corporate L3,3,Agent,745.2,SUV,Small,Upper-Middle,Medium,None,0,0
WQ13284,California,11333.62,No,Basic,College,0011-01-13,Employed,M,85035,Urban,Divorced,96,4,24,1,2,Personal Auto,Personal L2,1,Web,430.83,Four-Door Car,Medsize,Upper-Middle,Low,Low,2,0
HT16519,Washington,36315.36,No,Basic,Bachelor,0011-01-13,Employed,F,85062,Urban,Married,151,23,66,0,2,Personal Auto,Personal L3,3,Call Center,655.14,Sports Car,Small,Upper-Middle,Medium,None,0,0
YF30946,California,3247.59,No,Basic,College,0011-02-19,Employed,M,85093,Suburban,Married,82,7,107,0,1,Personal Auto,Personal L3,2,Agent,546.14,Four-Door Car,Medsize,Upper-Middle,Medium,None,0,0
RP30093,Oregon,66448.93,No,Premium,Bachelor,0011-01-23,Employed,F,85097,Suburban,Married,207,27,131,0,2,Personal Auto,Personal L3,1,Agent,991.44,SUV,Medsize,Upper-Middle,Medium,None,0,0
BN90616,Washington,11596.95,No,Basic,Bachelor,2024-06-02,Employed,F,85199,Rural,Married,97,31,113,0,2,Personal Auto,Personal L3,3,Agent,92.04,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
NR18672,Nevada,3952.96,No,Basic,High School or Below,0011-01-24,Employed,M,85221,Rural,Married,100,47,23,1,1,Personal Auto,Personal L1,4,Agent,235.29,Two-Door Car,Large,Upper-Middle,Low,Low,2,0
FB25242,Oregon,7677.34,No,Basic,College,0011-01-15,Employed,M,85243,Suburban,Married,96,42,115,0,3,Corporate Auto,Corporate L3,1,Call Center,460.08,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
NS38229,Nevada,6920.15,No,Basic,College,0011-02-21,Employed,F,85248,Rural,Married,86,1,123,0,4,Personal Auto,Personal L2,1,Agent,118.21,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
BY59578,California,4721.6,No,Extended,College,0011-01-23,Employed,M,85305,Suburban,Married,119,22,128,0,1,Personal Auto,Personal L3,1,Agent,768.32,Four-Door Car,Medsize,Upper-Middle,Medium,None,0,0
VJ51327,California,27425.25,No,Basic,High School or Below,0011-01-21,Employed,F,85332,Rural,Married,138,27,38,2,2,Personal Auto,Personal L3,1,Agent,279.88,SUV,Small,Upper-Middle,Low,Low,2,0
YV64727,Washington,9034.39,No,Premium,High School or Below,0011-02-16,Employed,M,85348,Suburban,Married,227,38,66,0,1,Corporate Auto,Corporate L3,3,Agent,1088.64,SUV,Medsize,Upper-Middle,Medium,None,0,0
SL71998,Oregon,3776.98,No,Basic,College,0011-01-18,Employed,M,85351,Suburban,Married,96,4,97,0,1,Personal Auto,Personal L1,3,Web,536.79,Two-Door Car,Small,Upper-Middle,Medium,None,0,0
IL28481,Oregon,8252.22,No,Extended,Bachelor,0011-02-19,Employed,M,85378,Urban,Married,104,28,99,0,3,Personal Auto,Personal L3,4,Call Center,491.72,Four-Door Car,Large,Upper-Middle,Low,None,0,0
UK76891,California,7065.88,No,Basic,College,2024-04-02,Employed,F,85400,Suburban,Married,88,34,19,0,7,Corporate Auto,Corporate L3,1,Agent,427.67,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
XH89851,California,9783.73,No,Extended,College,2024-03-02,Employed,F,85410,Suburban,Single,124,30,42,0,8,Personal Auto,Personal L1,1,Agent,715.96,Four-Door Car,Medsize,Upper-Middle,Medium,None,0,0
PW23851,Oregon,20589.63,No,Extended,Bachelor,0011-01-15,Employed,F,85437,Suburban,Married,171,7,113,0,2,Personal Auto,Personal L2,1,Agent,833.22,SUV,Small,Upper-Middle,Medium,None,0,0
ZW10467,Arizona,21744.71,No,Basic,High School or Below,0011-01-16,Employed,F,85439,Urban,Married,269,16,124,0,5,Personal Auto,Personal L1,1,Web,753.88,Luxury Car,Medsize,Upper-Middle,Medium,None,0,0
WT71621,Washington,4428.62,No,Extended,Bachelor,2024-02-02,Employed,F,85451,Urban,Married,111,1,45,0,1,Personal Auto,Personal L3,2,Web,339.87,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
RW50070,Arizona,12062.62,No,Extended,High School or Below,0011-02-26,Employed,M,85490,Suburban,Married,304,7,134,0,1,Personal Auto,Personal L3,2,Branch,1458,Luxury Car,Medsize,Upper-Middle,Medium,None,0,0
WW22291,California,3846.49,No,Basic,Master,0011-02-16,Employed,M,85490,Suburban,Divorced,97,3,46,0,1,Personal Auto,Personal L2,2,Call Center,488.11,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
XR74789,Washington,9719.52,No,Extended,College,0011-01-14,Employed,F,85493,Suburban,Married,120,26,26,0,9,Personal Auto,Personal L2,2,Web,576.72,Two-Door Car,Medsize,Upper-Middle,Medium,None,0,0
XA27536,Washington,4875.1,No,Extended,College,0011-02-21,Employed,M,85494,Suburban,Divorced,124,45,117,0,1,Personal Auto,Personal L3,1,Web,596.16,Four-Door Car,Medsize,Upper-Middle,Medium,None,0,0
LB83807,Oregon,11263.61,No,Premium,Bachelor,0011-01-30,Employed,M,85528,Suburban,Single,143,22,53,0,9,Personal Auto,Personal L3,1,Agent,686.88,Two-Door Car,Large,Upper-Middle,Medium,None,0,0
ZM42260,Arizona,10808.05,No,Basic,College,0011-02-20,Employed,M,85532,Suburban,Married,136,35,57,0,5,Personal Auto,Personal L2,2,Agent,763.44,SUV,Medsize,Upper-Middle,Medium,None,0,0
ZI69514,California,6508.64,No,Basic,College,0011-01-24,Employed,M,85578,Rural,Married,86,38,65,4,3,Corporate Auto,Corporate L3,3,Agent,161.44,Four-Door Car,Medsize,Upper-Middle,Low,High,2,0
LS99940,California,4527.06,No,Extended,Master,0011-01-30,Employed,F,85587,Urban,Married,112,39,62,0,1,Personal Auto,Personal L2,2,Web,394.48,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
BX35013,Arizona,37318.37,No,Basic,Master,0011-01-28,Employed,F,85591,Rural,Married,153,28,20,0,2,Personal Auto,Personal L3,3,Agent,70.65,SUV,Medsize,Upper-Middle,Low,None,0,0
BH36973,Oregon,3685.98,No,Basic,College,2024-03-02,Employed,F,85591,Urban,Married,92,1,24,0,1,Personal Auto,Personal L1,2,Agent,273.97,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
UW70224,Oregon,3561.22,No,Basic,College,0011-01-26,Employed,F,85620,Suburban,Married,89,11,92,0,1,Personal Auto,Personal L1,2,Call Center,480.5,Four-Door Car,Small,Upper-Middle,Low,None,0,0
LF94282,Nevada,3894.26,No,Basic,Bachelor,2024-02-01,Employed,M,85641,Rural,Married,97,43,90,0,1,Personal Auto,Personal L2,2,Branch,49.59,Two-Door Car,Medsize,Upper-Middle,Low,None,0,0
ZW19492,Oregon,3246.64,No,Basic,Bachelor,0011-02-14,Employed,M,85664,Urban,Divorced,82,35,96,0,1,Personal Auto,Personal L3,1,Branch,388.33,Two-Door Car,Medsize,Upper-Middle,Low,None,0,0
AT18041,California,3621.65,No,Basic,High School or Below,0011-02-28,Employed,F,85686,Suburban,Married,90,0,96,0,1,Personal Auto,Personal L1,2,Agent,523.42,Two-Door Car,Large,Upper-Middle,Medium,None,0,0
XE65072,Oregon,8954.74,No,Extended,College,2024-11-01,Employed,M,85702,Rural,Married,112,5,113,0,3,Personal Auto,Personal L1,2,Branch,114.85,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
OM85313,California,3944.61,No,Basic,Master,0011-01-15,Employed,M,85724,Urban,Married,99,28,107,0,1,Personal Auto,Personal L3,2,Agent,376.6,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
HV85198,Arizona,11436.41,No,Basic,Master,2024-01-02,Employed,M,85743,Urban,Married,95,18,103,0,2,Personal Auto,Personal L3,1,Branch,250.65,Four-Door Car,Small,Upper-Middle,Low,None,0,0
NT59303,Oregon,13655.85,No,Premium,College,0011-01-17,Employed,F,85763,Suburban,Divorced,346,20,31,0,1,Personal Auto,Personal L3,2,Agent,1658.88,Luxury Car,Large,Upper-Middle,Medium,None,3,0
SS34897,California,3431.06,No,Basic,Bachelor,0011-01-27,Employed,M,85787,Rural,Married,86,1,72,0,1,Personal Auto,Personal L2,3,Call Center,177.95,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
SU56153,Nevada,10498.73,No,Basic,Bachelor,2024-04-01,Employed,M,85817,Suburban,Married,88,26,7,0,2,Corporate Auto,Corporate L3,4,Agent,527.57,Two-Door Car,Medsize,Upper-Middle,Medium,None,0,0
VA60020,Nevada,4474.64,No,Extended,High School or Below,0011-01-25,Employed,F,85837,Rural,Married,112,20,11,0,1,Special Auto,Special L1,4,Agent,225.99,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
QV13947,Oregon,5974.76,No,Basic,College,0011-02-25,Employed,M,85856,Rural,Married,154,14,42,2,1,Personal Auto,Personal L3,2,Branch,248.37,SUV,Medsize,Upper-Middle,Low,Low,2,0
YU35386,Arizona,7560.01,No,Basic,Bachelor,0011-02-15,Employed,F,85888,Suburban,Married,95,11,65,0,5,Personal Auto,Personal L3,4,Call Center,600.24,Four-Door Car,Medsize,Upper-Middle,Medium,None,0,0
OS96036,Arizona,55543.17,No,Basic,College,0011-01-16,Employed,F,85892,Urban,Married,155,14,54,2,2,Personal Auto,Personal L3,4,Agent,413.56,SUV,Medsize,Upper-Middle,Low,Low,2,0
LL57541,California,10411.79,No,Extended,Master,0011-01-14,Employed,F,85892,Rural,Married,128,14,7,0,5,Personal Auto,Personal L3,1,Call Center,236.58,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
XJ65608,California,7278.9,No,Basic,College,0011-02-26,Employed,F,85905,Suburban,Married,92,22,28,1,8,Corporate Auto,Corporate L1,2,Agent,504.93,Two-Door Car,Medsize,Upper-Middle,Medium,Low,2,0
HL40930,Oregon,9652.8,No,Extended,Bachelor,0011-02-22,Employed,M,85929,Rural,Single,124,26,14,0,3,Personal Auto,Personal L3,2,Branch,303.36,Four-Door Car,Large,Upper-Middle,Low,None,0,0
DJ27518,California,13621.22,No,Extended,High School or Below,2024-01-01,Employed,F,85937,Suburban,Single,173,1,35,0,7,Corporate Auto,Corporate L3,4,Agent,829.44,Sports Car,Medsize,Upper-Middle,Medium,None,0,0
IN65727,Washington,3636.27,No,Basic,Master,0011-01-15,Employed,F,85973,Suburban,Single,92,8,117,0,1,Personal Auto,Personal L3,2,Agent,464.25,Two-Door Car,Medsize,Upper-Middle,Low,None,0,0
ZM31116,Arizona,10731.53,No,Extended,Doctor,2024-06-01,Employed,M,85979,Suburban,Married,134,38,126,0,6,Personal Auto,Personal L2,2,Branch,641.52,Four-Door Car,Medsize,Upper-Middle,Medium,None,0,0
XE59612,Nevada,9700.66,No,Extended,High School or Below,0011-01-17,Employed,M,86050,Rural,Single,123,34,20,0,6,Corporate Auto,Corporate L1,3,Call Center,49.92,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
WM19967,California,26844.64,No,Basic,College,2024-12-01,Employed,F,86069,Urban,Married,84,38,54,0,2,Personal Auto,Personal L2,2,Web,394.01,Two-Door Car,Medsize,Upper-Middle,Low,None,0,0
QW81912,California,10808.4,No,Extended,High School or Below,2024-01-01,Employed,F,86079,Rural,Married,134,18,74,0,4,Personal Auto,Personal L1,2,Branch,146.02,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
GU82757,California,5908.09,Yes,Premium,Bachelor,0011-02-28,Employed,F,86095,Rural,Divorced,150,24,85,0,1,Corporate Auto,Corporate L2,2,Agent,81.05,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
MQ68407,Oregon,5908.09,Yes,Premium,Bachelor,0011-02-28,Employed,F,86095,Rural,Divorced,150,24,85,0,1,Personal Auto,Personal L3,2,Agent,81.05,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
EA55071,Arizona,5908.09,Yes,Premium,Bachelor,0011-02-28,Employed,F,86095,Rural,Divorced,150,24,85,0,1,Personal Auto,Personal L2,2,Agent,81.05,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
ZF81243,Nevada,5908.09,Yes,Premium,Bachelor,0011-02-28,Employed,F,86095,Rural,Divorced,150,24,85,0,1,Personal Auto,Personal L1,2,Agent,81.05,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
UZ95992,California,5908.09,Yes,Premium,Bachelor,0011-02-28,Employed,F,86095,Rural,Divorced,150,24,85,0,1,Personal Auto,Personal L3,2,Agent,81.05,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
PL33465,Arizona,5908.09,Yes,Premium,Bachelor,0011-02-28,Employed,F,86095,Rural,Divorced,150,24,85,0,1,Personal Auto,Personal L2,2,Agent,81.05,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
RO77709,California,10810.93,No,Basic,High School or Below,0011-01-26,Employed,M,86096,Urban,Married,135,39,4,0,3,Corporate Auto,Corporate L1,2,Call Center,624.72,SUV,Small,Upper-Middle,Medium,None,0,0
EA25683,Washington,10501.02,No,Basic,High School or Below,2024-07-01,Employed,M,86111,Urban,Single,265,41,109,0,1,Corporate Auto,Corporate L3,1,Branch,1077.3,Luxury SUV,Medsize,Upper-Middle,Medium,None,0,0
DQ50538,Nevada,12218.52,No,Basic,Bachelor,2024-11-02,Employed,M,86130,Suburban,Married,153,12,58,0,4,Personal Auto,Personal L3,1,Branch,732.24,SUV,Medsize,Upper-Middle,Medium,None,0,0
BQ28323,Oregon,8013.35,No,Basic,High School or Below,0011-02-19,Employed,F,86175,Urban,Married,99,23,93,0,3,Personal Auto,Personal L3,1,Agent,269.27,Four-Door Car,Large,Upper-Middle,Low,None,0,0
EU68825,Oregon,10800.74,No,Basic,Master,2024-02-01,Employed,F,86176,Rural,Married,135,31,26,1,3,Personal Auto,Personal L3,4,Agent,290.56,Sports Car,Small,Upper-Middle,Low,Low,2,0
HX90683,California,3337.83,Yes,Basic,College,0011-01-20,Employed,F,86211,Urban,Married,84,35,109,0,1,Personal Auto,Personal L2,2,Agent,281.61,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
LZ31103,Oregon,3337.83,Yes,Basic,College,0011-01-20,Employed,F,86211,Urban,Married,84,35,109,0,1,Personal Auto,Personal L2,2,Agent,281.61,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
JX50349,Oregon,3337.83,Yes,Basic,College,0011-01-20,Employed,F,86211,Urban,Married,84,35,109,0,1,Personal Auto,Personal L1,2,Agent,281.61,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
AU77281,Oregon,3337.83,Yes,Basic,College,0011-01-20,Employed,F,86211,Urban,Married,84,35,109,0,1,Personal Auto,Personal L2,2,Agent,281.61,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
YD74948,Oregon,3337.83,Yes,Basic,College,0011-01-20,Employed,F,86211,Urban,Married,84,35,109,0,1,Personal Auto,Personal L3,2,Agent,281.61,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
DV24592,Oregon,3337.83,Yes,Basic,College,0011-01-20,Employed,F,86211,Urban,Married,84,35,109,0,1,Personal Auto,Personal L3,2,Agent,281.61,Four-Door Car,Medsize,Upper-Middle,Low,None,0,0
